id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path_x,poster_path_y,profit,ROI,year,imdb_url,poster_url
1327833,"Ear Worms: The Anthems, Tributes, and Testaments of I Saw the TV Glow",0.0,0.0,Released,2024-07-30,0.0,11.0,0.0,,en,"Ear Worms: The Anthems, Tributes, and Testaments of I Saw the TV Glow",,1.96,,Documentary,A24,United States of America,English,"Helena Howard, Justice Smith, Brandon Tonner-Connolly, Jane Schoenbrun, Brigette Lundy-Paine, Rachel Dainer-Best, Lindsey Jordan, Eric Yue",,,,,,,,,,0.0,0.0,2024,,
1329016,Tony,0.0,0.0,Planned,,0.0,0.0,0.0,,en,Tony,"An Anthony Bourdain biopic that takes place during the summer of 1976, when a young Bourdain has a life-changing summer in Provincetown",0.4681,,,"Star Thrower Entertainment, A24",United States of America,English,"Emilia Jones, Leo Woodall, Dominic Sessa, Antonio Banderas",Matt Johnson,,"Todd Bartels, Lou Howe","Tim White, Emily Rose, Trevor White",,,,,,0.0,0.0,,,
1375441,Primetime,0.0,0.0,Post Production,,0.0,0.0,0.0,tt34206385,en,Primetime,A journalist takes on an underworld of crime and changes television forever.,0.3603,,Crime,"A24, Icki Eneo Arlo, Square Peg, Range Media Partners",United States of America,English,"Matthew Maher, Franco Brocato, Sean Bridgers, Ernest Marsh, Robert Pattinson, Russell C. Gibbs, Rebecca Chulew, Ja'Quan Monroe-Henderson, Stanley White Jr., Rob Eubanks, Gerrold Vincent, Merritt Wever, Phoebe Bridgers, Brittany Seals, Jessica Blackmore, Luca Brocato, Melvin Pittman, April Alsbury",Lance Oppenheim,David Bolen,Ajon Singh,"Ajon Singh, Lance Oppenheim, AJ Bourscheid, Robert Pattinson, Brian Kavanaugh-Jones, Emily Hildner, Tyler Campellone, Fred Berger, Ari Aster, Lars Knudsen, William Iannaccone, Brighton McCloskey",Ari Balouzian,,,,,0.0,0.0,,https://www.imdb.com/title/tt34206385/,
1378736,The Land of Nod,0.0,0.0,Planned,,0.0,0.0,0.0,tt34346088,en,The Land of Nod,,0.1041,,Horror,"A24, SpectreVision, Central Pictures, Good Bath",United States of America,English,"Aviva Mongillo, Huxley Fisher",Kyle Edward Ball,,Kyle Edward Ball,"Bruno Vernaschi-Berman, Tatiana Bears, Eli Bush, Josh Safdie, Daniel Noah, Lawrence Inglee, Ronald Bronstein, Elijah Wood, Theo Vieljeux",,,,,,0.0,0.0,,https://www.imdb.com/title/tt34346088/,
1386204,Bushido,0.0,0.0,Released,,0.0,0.0,0.0,tt34562576,en,Bushido,A high-stakes action film set against the backdrop of feudal Japan.,2.638,,"Action, History","A24, Square Peg, 2AM",United States of America,English,,Hiro Murai,,Henry Dunham,"Henry Dunham, Hiro Murai, Lars Knudsen, Christine D'Souza Gelb, Ari Aster, Julia Oh, David Hinojosa",,,,/vIpWfFnCUgw2dyGFHPQOpMoHYjP.jpg,,0.0,0.0,,https://www.imdb.com/title/tt34562576/,https://image.tmdb.org/t/p/w500/vIpWfFnCUgw2dyGFHPQOpMoHYjP.jpg
1386820,Going Infinite,0.0,0.0,Planned,,0.0,0.0,0.0,,en,Going Infinite,Plot TBA. Based on Michael Lewis' New York Times bestseller 'Going Infinite: The Rise and Fall of a New Tycoon'.,1.15,,,"Apple Studios, A24",United States of America,English,,,,"Michael Lewis, Lena Dunham",,,,,,,0.0,0.0,,,
1397540,life in 99,0.0,0.0,Released,2024-12-03,0.0,5.0,0.0,,en,life in 99,"Let’s do this sh*t. To celebrate Y2K opening in theaters this weekend, director Kyle Mooney takes you back to ’99 for a day in the life — hacky sacks included.",0.843,Wish i could go back.,,A24,United States of America,English,Kyle Mooney,Kyle Mooney,,,,,,,/nWGxHFAvO0gR6X8xSTeVYyVvgwf.jpg,,0.0,0.0,2024,,
1397946,Wicked: Episode IV — The Rift of Oz,0.0,0.0,In Production,2027-12-08,2.0,185.0,128.0,,en,Wicked: Episode IV — The Rift of Oz,"When a rift splits Oz in two, Veronica Sawyer and Alexander Hamilton are mysteriously transported into the magical world. Meeting the enigmatic Wizard of Oz, they learn they have One day before they vanish from existence. Their only hope? Escape Oz by navigating its chaotic, divided lands, where Glinda the Good Witch and the Wicked Witch of the West wage a dangerous war. Time is ticking, and survival means working together—or being lost forever. And along, they meet a group of misfits who’ve lost all of hope.",1.4,Who knew Revolution and Magic Didn’t Mix?,"Music, Adventure, Comedy","Universal, A24, Gilmore Productions","United Kingdom, Norway",,"Winona Ryder, Cynthia Erivo, Lin-Manuel Miranda, Ariana Grande, Danny DeVito, Benedict Cumberbatch, Sabrina Carpenter",James Gunn,,"Margot Robbie, Lin-Manuel Miranda",,,,,,,-126.0,-98.4375,2027,,
1400731,André is an Idiot,0.0,0.0,Released,2025-01-24,0.0,87.0,0.0,tt34963034,en,André is an Idiot,"André, a brilliant idiot, is dying because he didn’t get a colonoscopy. His sobering diagnosis, complete irreverence, and insatiable curiosity, send him on an unexpected journey learning how to die happily and ridiculously without losing his sense of humor.",0.1891,,Documentary,"A24, Sandbox Films, Safehouse Pictures",United States of America,English,,Anthony Benna,Ethan Indorf,,"Tory Tunnell, Emily Osborne, Joshua Altman, Andre Riccardi, Nicole Stott, Stelio Kitrilakis, Lee Einhorn, Joby Harold, Greg Boustead, Marissa Torres Ericson, Jessica Harrop, Ben Cotner",Dan Deacon,8.3,73.0,/y9RZRc5R4v9b5iCo7W0HSOgDVjJ.jpg,,0.0,0.0,2025,https://www.imdb.com/title/tt34963034/,https://image.tmdb.org/t/p/w500/y9RZRc5R4v9b5iCo7W0HSOgDVjJ.jpg
1400972,Kill Bill Vol. 3,10.0,1.0,Released,,0.0,0.0,2475000.0,,en,Kill Bill Vol. 3,no overview at the moment.,0.0,Kill Bill vol.3,"Mystery, Thriller, Action, Fantasy",A24,,,"Ariana Greenblatt, Lucy Liu, Maya Hawke, Uma Thurman, Azul Estrada, Sydney Sweeney",,Quentin Tarantino,,,,,,,,-2475000.0,-100.0,,,
1415610,Untitled Annie Baker Project,0.0,0.0,Released,,0.0,0.0,0.0,,en,Untitled Annie Baker Project,"Playwright and filmmaker Annie Baker's sophomore feature, to be produced by A24. Plot details unknown.",1.4,,,A24,,,,Annie Baker,,Annie Baker,,,,,,,0.0,0.0,,,
1421337,The Masque of the Red Death,0.0,0.0,Planned,,0.0,0.0,0.0,tt35627565,en,The Masque of the Red Death,"A prince attempts to avoid a dangerous plague, known as the Red Death, by hiding in his abbey. Further details TBA.",0.1468,,"Horror, Comedy","A24, Picturestart",United States of America,English,Sydney Sweeney,Charlie Polinger,,"Edgar Allan Poe, Charlie Polinger","Lucy McKendrick, Charlie Polinger",,,,,,0.0,0.0,,https://www.imdb.com/title/tt35627565/,
1422562,The Moment,0.0,0.0,Post Production,,0.0,0.0,0.0,tt35524793,en,The Moment,"A rising pop sensation navigates the complexities of fame and industry pressures while preparing for her arena tour debut, revealing the transformation of underground culture into mainstream success.",0.3693,,"Drama, Comedy, Music","2AM, Studio365, A24","United Kingdom, United States of America",English,"Jamie Demetriou, Isaac Powell, Rish Shah, Rosanna Arquette, Alexander Skarsgård, Charli xcx, Trew Mullen, Kate Berlant",Aidan Zamiri,Sean Price Williams,"Bertie Brandes, Charli xcx, Aidan Zamiri","David Hinojosa, Charli xcx, Zach Nutman, Brandon Creed, Mikey Schwartz-Wright",A. G. Cook,,,/rt759gs3pIfOjGhc2IG9V48KZuc.jpg,,0.0,0.0,,https://www.imdb.com/title/tt35524793/,
1423954,Hazbin Hotel,0.0,0.0,Released,2024-01-19,0.0,200.0,0.0,,en,Hazbin Hotel,"Due to the overpopulation of hell each year angels descend from heaven and carry out a purge on demons. Charlie Morningstar, the princess of hell, is shocked by this and seeks a more peaceful solution to solve the problem. For this she aspires to create the Happy Hotel, a facility where sinners can find redemption and consequently ascend to heaven. Despite the help of his girlfriend Vaggie and the project's first “patron” Angel Dust things do not seem to be going well, until the plan attracts the attention of the “radio demon” Alastor who, despite finding the idea of redemption ridiculous, decides to help in running the hotel for his own amusement.",1.4,,"Animation, Comedy, Fantasy, Music","Bento Box Entertainment, A24, Amazon MGM Studios",,,"Kimiko Glenn, Krystina Alabado, Blake Roman, Jessica Vosk, Jeremy Jordan, Joel Perez, Keith David, Christian Borle, Erika Henningsen, Stephanie Beatriz, Amir Talai, Alex Brightman",Vivienne Medrano,,,"Joel Kuwahara, Alli Reich, Vivienne Medrano, Scott Greenberg, Dana Tafoya Cameron",,,,/dHHj4m64rF93jrnTJQF9rNu5BjQ.jpg,,0.0,0.0,2024,,
1426094,AD House Tour,0.0,0.0,Released,2022-07-19,0.0,3.0,0.0,,en,AD House Tour,"Pete Davidson and Rachel Sennott lead an on-set tour of the six bedroom, twelve bathroom Bodies Bodies Bodies McMansion — featuring a library with a balcony, custom portraits of Pete, and a blood-soaked bathroom that’s “not actually that different from a regular girl’s bathroom.”",0.84,,"Documentary, Comedy",A24,United States of America,English,"Pete Davidson, Rachel Sennott",,,,,,,,/2pretb5faSog4UF5ZrOAQLv41kW.jpg,,0.0,0.0,2022,,
1429030,Peaked,0.0,0.0,Planned,,0.0,0.0,0.0,tt35667402,en,Peaked,The two girls who traumatized you in high school try to relive their glory days at their 10-year reunion.,1.96,,Comedy,"Topic Studios, A24, 2AM",United States of America,English,Molly Gordon,Molly Gordon,,"Allie Levitan, Molly Gordon","David Hinojosa, Zach Nutman, Molly Gordon, Allie Levitan",,,,,,0.0,0.0,,https://www.imdb.com/title/tt35667402/,
1440766,Deep Cuts,0.0,0.0,Planned,,0.0,0.0,0.0,tt35934883,en,Deep Cuts,"A love story about two music-obsessed twenty-somethings navigating the messy realities of ambition, belonging and adulthood over the course of an era-defining decade.",0.7246,,"Romance, Music, Drama","A24, Central Pictures",United States of America,English,"Saoirse Ronan, Austin Butler",Sean Durkin,Mátyás Erdély,"Holly Brinkley, Sean Durkin","Saoirse Ronan, Ronald Bronstein, Josh Safdie, Eli Bush",,,,,,0.0,0.0,,https://www.imdb.com/title/tt35934883/,
1442761,Untitled Jeremy Saulnier Halloween Project,0.0,0.0,Planned,,0.0,0.0,0.0,,en,Untitled Jeremy Saulnier Halloween Project,"Described as being something more in the vein of Green Room than Rebel Ridge and having to do with ""music, Halloween and fun stuff."" Further details TBA.",0.0599,,,A24,United States of America,English,,Jeremy Saulnier,,Jeremy Saulnier,,,,,,,0.0,0.0,,,
1447111,Untitled Simon Rex Short Film,0.0,0.0,Post Production,,0.0,0.0,0.0,,en,Untitled Simon Rex Short Film,"Short film produced by A24, filmed at San Quentin State Prison, starring Simon Rex.",0.0338,,Drama,A24,United States of America,English,"Sean San Jose, Simon Rex",Greg Kwedar,,Clint Bentley,"Clint Bentley, Scott Budnick",,,,/vHS5ivGb2wFPzszC5WCiHuZJIIA.jpg,,0.0,0.0,,,
1453197,Enemies,0.0,0.0,Planned,,0.0,0.0,0.0,tt36500972,en,Enemies,A relentless detective and an infamous contract killer collide in a deadly game of cat and mouse.,0.3138,,,"A24, Square Peg",United States of America,English,"Payman Maadi, Anna Sawai, Jeremy Allen White, Hidetoshi Nishijima, Austin Butler",Henry Dunham,Shabier Kirchner,Henry Dunham,"Alejandro de Leon, Ari Aster, Lars Knudsen, Joshua Bachove",,,,/uPkCUrs0OnI5gXCqs5yUiOFsnVz.jpg,,0.0,0.0,,https://www.imdb.com/title/tt36500972/,https://image.tmdb.org/t/p/w500/uPkCUrs0OnI5gXCqs5yUiOFsnVz.jpg
1455122,Bad Girl of Rock & Roll,0.0,0.0,Planned,,0.0,0.0,0.0,,en,Bad Girl of Rock & Roll,Biographical drama movie about the life of legendary musician Ronnie Spector.,0.0143,,"Drama, Music",A24,United States of America,English,,,,,,,,,,,0.0,0.0,,,
1461670,Untitled Raunchy Teen Comedy,0.0,0.0,Planned,,0.0,0.0,0.0,,en,Untitled Raunchy Teen Comedy,"Delaney Pitts, a nerdy, teenage virgin has a secret online life as an erotic fan fiction author.",0.0857,,Comedy,"A24, Fruit Tree, Ley Line Entertainment",United States of America,English,,,,Morgan Lehmann,"Theresa Steele Page, Dave McCary, Emma Stone, Ali Herting, Tim Headington",,,,,,0.0,0.0,,,
1472231,The Riders,0.0,0.0,Planned,,0.0,0.0,0.0,,en,The Riders,"After travelling through Europe for two years, Fred Scully, his wife Jennifer, and their seven-year-old daughter Billie wind up in Ireland. On a mystical whim of Jennifer's, they buy an old farmhouse which stands in the shadow of a castle. While Fred spends weeks alone renovating the old house, Jennifer returns to their home in Australia to liquidate their assets. When Fred arrives at Shannon Airport to pick up Jennifer and Billie, it is Billie who emerges—alone. There is no note, no explanation, not so much as a word from Jennifer, and the shock has left Billie speechless. In that instant, Fred's life falls to pieces.",0.4018,,,"Scott Free Productions, Nine Hours, Plan B Entertainment, A24","United States of America, Germany",English,Brad Pitt,Edward Berger,,"David Kajganich, Tim Winton","Michael A. Pruss, Jeremy Kleiner, David Kajganich, Edward Berger, Brad Pitt, Ridley Scott, Dede Gardner",,,,,,0.0,0.0,,,
1472297,The Peasant,0.0,0.0,Planned,,0.0,0.0,0.0,tt36729334,en,The Peasant,The film follows a shepherd in the 1300s who embarks on a rage-fueled campaign against a group of mercenary knights who ransacked his community,0.5923,,"Action, Thriller","Thunder Road, Fifth Season, Minor Realm, A24",United States of America,,Dev Patel,Dev Patel,,"Dev Patel, Will Dunn","Chris Rice, Christopher Slager, Will Dunn, Basil Iwanyk, Dan Guando, Graham Taylor",,,,,,0.0,0.0,,https://www.imdb.com/title/tt36729334/,
1476069,Birds of a Feather Flock Together,10.0,1.0,Released,2025-05-05,20.0,3.0,100.0,,en,Birds of a Feather Flock Together,a love letter to her friends (in the most platonic way of course).,0.2733,school,"Drama, Music","ella freedman, A24",Israel,English,"ME, Shiri, Kayla, Eden Tammam, Moria, Nir Sinai, Keren, Aria",Ella Freedman,Ella Freedman,Ella Freedman,,,,,/tMqk4AM7GI19LbX1gQJR3jkZDDr.jpg,,-80.0,-80.0,2025,,
1476845,Better Run,0.0,0.0,Rumored,,0.0,0.0,0.0,tt16757036,en,Better Run,,0.0143,,Horror,A24,,English,,,,,,,,,/n4QX4oBi5EOlXQpomzx124tIXJo.jpg,,0.0,0.0,,https://www.imdb.com/title/tt16757036/,https://image.tmdb.org/t/p/w500/n4QX4oBi5EOlXQpomzx124tIXJo.jpg
1477924,The Idol,0.0,0.0,Released,2023-05-22,0.0,276.0,0.0,tt14954666,en,The Idol,"After a nervous breakdown derailed Jocelyn's last tour, she’s determined to claim her rightful status as the greatest and sexiest pop star in America. Her passions are reignited by Tedros, a nightclub impresario with a sordid past. Will her romantic awakening take her to glorious new heights or the deepest and darkest depths of her soul?",0.0214,WE ALL CRAVE THINGS THAT AREN'T GOOD FOR US.,"Drama, Music","A24, Bron Studios, HBO, Little Lamb Productions, Manic Phase, The Reasonable Bunch",,English,"JENNIE, Rachel Sennott, Gerardo Celasco, Ramsey, Da'Vine Joy Randolph, Suzanna Son, Troye Sivan, Moses Sumney, The Weeknd, Hari Nef, Sophie Mudd, Lily-Rose Depp, Jane Adams",Sam Levinson,,"The Weeknd, Sam Levinson, Nick Bilton, Reza Fahim",Harrison Kreiss,,4.4,114457.0,/mTaIkbS6jOxgpxieQSGhclEsBBn.jpg,,0.0,0.0,2023,https://www.imdb.com/title/tt14954666/,
1484293,Overcompensating,0.0,0.0,Released,2025-05-15,0.0,296.0,0.0,tt23488694,en,Overcompensating,"Follows Benny, a football player, as he struggles to accept his sexuality in college, finding himself overcompensating as he tries to appear as something he's not.",0.3214,,,A24,United States of America,,Benito Skinner,,,,,,7.8,5343.0,/vMV7iZW36UpxavK76rKLpTuWpCa.jpg,,0.0,0.0,2025,https://www.imdb.com/title/tt23488694/,
1485094,Breakthrough,0.0,0.0,Planned,,0.0,0.0,0.0,tt37013799,en,Breakthrough,"An alienated young man comes under the influence of a motivational guru, whose intoxicating charm masks his morally questionable methods of manipulation and his own concealed darkness.",0.3482,,Thriller,"A24, Seven Bucks Productions, Shiny Penny Productions, Lighthouse Management + Media",United States of America,English,Dwayne Johnson,,,Zeke Goodman,"Dwayne Johnson, Dany Garcia, Stacey Sher, Jacob Epstein",,,,,,0.0,0.0,,https://www.imdb.com/title/tt37013799/,
1485839,Elden Ring,0.0,0.0,Planned,,0.0,0.0,0.0,tt32896542,en,Elden Ring,"A live-action adaptation of the dark fantasy video game, taking place in the war-torn world of the Lands Between, which was once united by the Elden Ring.",1.3219,,Fantasy,"A24, DNA Films, Bandai Namco Entertainment","United States of America, Japan, United Kingdom",English,Kit Connor,Alex Garland,,"Alex Garland, George R. R. Martin, Hidetaka Miyazaki","Peter Rice, George R. R. Martin, Vince Gerardis, Andrew Macdonald, Allon Reich",,,,/tOk5lD4IFdUiFYi6a4SFJb1z0Zg.jpg,,0.0,0.0,,https://www.imdb.com/title/tt32896542/,https://image.tmdb.org/t/p/w500/3ApvUAl0aw6TKKLkJH3IrEzPpIf.jpg
1486321,Deathmatch,0.0,0.0,In Production,,0.0,0.0,0.0,,en,Deathmatch,A documentary based on the world of deathmatch wrestling.,0.0214,,Documentary,A24,United States of America,English,,"Michael Philippou, Danny Philippou",,,,,,,,,0.0,0.0,,,
